_id,headline,pub_date
nyt://article/0b6c80b1-fb66-567a-9a31-33231f0d8964,Musk Says Twitter Is Limiting Number of Posts Users Can Read,2023-07-01 23:53:44
nyt://article/5f6a52ee-a253-5fbb-8934-8be38f62edac,Proud Boys Fined Over $1 Million for Destroying Property of a Black Church,2023-07-02 00:50:24
nyt://article/b97305de-77c2-50c8-b4eb-a8548f8c1c56,Mayors Are Targeted in Fifth Night of Protests Across France,2023-07-02 04:10:39
nyt://article/c9337019-9119-5c48-9315-b2c2da1f6711,"Corrections: July 2, 2023",2023-07-02 05:13:19
nyt://article/b07931bd-365d-510c-992a-4fd505939f6e,The Naming of Gaming (and Its History),2023-07-02 07:00:09
nyt://article/a8ba50bb-0f1d-5369-b5e1-3e1b7580e933,Today’s Wordle Review,2023-07-02 07:00:11
nyt://article/737db99f-288d-5056-8208-c21013a66428,"The Disappearing Act of Literary Translation, in Full View",2023-07-02 07:00:15
nyt://article/f3b477b6-f20c-5117-9835-3349eb7d05a6,"‘On a Whim, I Decided to Do a Silly, Shirley Temple-esque Tap Dance’",2023-07-02 07:00:15
nyt://article/7f256b4d-ded6-5a65-a4e4-0e004fc67255,How a Mentor to At-Risk Young Men Spends His Sundays,2023-07-02 07:00:22
nyt://article/e4e8f49a-9dad-5a0f-96e6-33d4a5b987c6,Spelling Bee Forum,2023-07-02 07:00:25
nyt://article/754fbbf0-a4b9-5db4-b8b4-a17b833ce2ad,Japan’s Native Ainu Fight to Restore a Last Vestige of Their Identity,2023-07-02 07:00:26
nyt://article/4fe9009b-2851-5975-90ef-f94133cbfd08,"An Elite School, a Boy’s Suicide and a Question of Blame",2023-07-02 07:00:31
nyt://article/4541bb7d-1d03-54e4-948d-73ec6adc0b36,A Fatal Shooting and a Hijab Ban: Two Faces of France’s Racial Divisions,2023-07-02 08:34:46
nyt://interactive/315847ae-eb95-568c-a253-42b3f66e91a4,Phoebe Waller-Bridge’s Great ‘Indiana Jones’ Adventure,2023-07-02 09:00:15
nyt://article/76dd457f-7025-5dcc-aa74-fe3ce040e42b,"If You Don’t Have Anything Nice to Say, Don’t Be a Reference",2023-07-02 09:00:21
nyt://article/d3fb1b9d-0485-59d4-976a-eef97d2e62f1,Married to an Art Monster,2023-07-02 09:00:22
nyt://article/f38fc1f8-1a94-569b-9fdf-e285ffb27977,"With End of Affirmative Action, a Push for a New Tool: Adversity Scores",2023-07-02 09:00:31
nyt://article/b2e10274-aadf-5430-9960-346f73e1d8cd,‘American Made’ T-Shirts Are Having Their Best Year Yet,2023-07-02 09:00:39
nyt://article/3a0c48d2-e0a1-520a-8983-9a0039a76d1c,House Republicans Demand Deep Cuts to Spending Bills They Rarely Support,2023-07-02 09:00:40
nyt://article/fd01f830-ef90-5240-8f21-7ba0c44441d7,"In Small Victory, Signs of Grueling Combat Ahead in Ukrainian Counteroffensive",2023-07-02 09:00:43
nyt://article/17ed1eec-b25b-5ef3-8c55-a0dd975a0d6a,"A Rubik’s Cube, Thick Socks and Giddy Anticipation: The Last Hours of the Titan",2023-07-02 09:00:53
nyt://article/554e1846-0707-5d8b-91cd-ec7a7f74d555,Andy Murray Returns to Wimbledon Aiming for Another Long Run,2023-07-02 09:01:04
nyt://article/528d61a0-cf19-5e00-8146-0e261b5b1a55,"Chasing a World Record, They Endured Storms, Sharks and Freak Waves",2023-07-02 09:01:08
nyt://article/b8053fd9-b90b-556d-b3ad-57be9c0f3690,Uncensored Chatbots Provoke a Fracas Over Free Speech,2023-07-02 09:01:16
nyt://article/dbeb559b-a3ff-56da-8f59-85e9553baa8e,"A Climate Laggard in America’s Industrial Heartland Has a Plan to Change, Fast",2023-07-02 09:01:17
nyt://article/0ec34f22-a504-5b51-8700-0a1f944df3f7,"A Champion Swimmer Returns, Slowly but Determinedly, to Competition",2023-07-02 09:01:18
nyt://article/6d1d6489-d309-5cb0-9b7d-efe6ae300308,"A.I. Is Coming for Mathematics, Too",2023-07-02 09:01:18
nyt://article/eaf1177e-da80-5544-90a6-00f452f6e76f,"One Black Family, One Affirmative Action Ruling, and Lots of Thoughts",2023-07-02 09:01:18
nyt://article/33aa0ba5-de1f-516e-a527-dfc7e297121e,Lithium Scarcity Pushes Carmakers Into the Mining Business,2023-07-02 09:01:28
nyt://article/5c3bd2de-eb83-5a7d-8f4a-1b6ac50e53f5,Russian Forces Launch Overnight Drone Attacks on Kyiv,2023-07-02 09:08:16
nyt://article/4e85ea68-6d83-5412-81e6-f5a9c5f22d8a,"Going, Going, Gone? Verstappen Wins Fifth Straight Race.",2023-07-02 09:15:18
nyt://article/0f1bb7c7-5fae-5eb4-8bb0-efaaf0074aa0,Employers Benefited from Affirmative Action. It’s Time to Step Up.,2023-07-02 10:00:11
nyt://article/88c336c5-6313-5e78-8eb4-3d77155b7998,The Sunday Read: ‘A Week With the Wild Children of the A.I. Boom’,2023-07-02 10:00:11
nyt://article/bb161ad5-b7a8-59a8-8e8e-9e5adde5a324,Biden Is Taking Aim at Trump’s Biggest Strength,2023-07-02 10:00:11
nyt://article/e0c314e6-96ca-558d-a3c8-4d64956b5268,Our Childrens’ Lungs Are Uniquely Vulnerable to All This Wildfire Smoke,2023-07-02 10:00:11
nyt://article/7d47f04a-3819-54f0-94b5-6a7d013d8b5d,Half the Police Force Quit. Crime Dropped.,2023-07-02 10:00:14
nyt://article/645696e4-ac41-544c-9cfb-648a1ad30b2c,"As a Rabbi, I’ve Had a Privileged View of the Human Condition",2023-07-02 10:00:15
nyt://article/db454d5c-b7fa-5605-97a8-f8609ac43f48,Shooting in Baltimore Leaves 2 Dead and 28 Wounded,2023-07-02 10:33:53
nyt://article/6e4bd12f-d74a-5f2f-a89e-f0cda9fb703c,"Fireworks for All, One Day Only, in Australia’s Last Frontier",2023-07-02 10:39:04
nyt://article/1d2eccd5-1db8-50df-b6c6-fa7c9b3b94b4,Better Government in New York Depends on Higher Voter Turnout,2023-07-02 11:00:07
nyt://article/6dfcffb1-dd60-5a37-ab9a-8973af6e0fd2,‘The Bear’ and a Chaotic Vision of Work,2023-07-02 11:49:45
nyt://article/f5cfcaff-9faa-5880-8484-f76c6c3c2da6,Aficionados of TCM Fear for Its Future,2023-07-02 12:30:49
nyt://article/9ed03fbf-1b60-5a50-8a03-60ee49876480,Los Angeles Hotel Workers Go on Strike,2023-07-02 14:07:53
nyt://article/47aa50e0-8be2-54be-a03b-9ab210c64c1c,A Savory Goat Cheese and Dill Dutch Baby Drizzled With Honey and Lemon,2023-07-02 15:00:02
nyt://article/f1811dac-3127-5c91-99fe-ee6e8d4b82a5,"Frank Field, Who Brought Expertise to TV Weathercasting, Dies at 100",2023-07-02 15:29:49
nyt://article/d76c75ba-5730-5d61-aaed-a99ea153c6bc,No Sparklers for These Folks,2023-07-02 15:45:10
nyt://article/7a6e997d-6043-5236-b7b7-4211ce01415d,"Jon Haggins, Designer Who Slipped Into and Out of Fashion, Dies at 79",2023-07-02 15:57:47
nyt://article/1d964335-4155-50c0-b5dc-0ee3ddc509d7,Tesla Sales Surge as Tax Credits Fuel Demand,2023-07-02 16:16:50
nyt://article/d1b824ff-4262-5a8e-861e-3607155d0f61,‘Urban Explorers’ and Accused Spies Chafe in Legal Limbo in Albania,2023-07-02 16:55:03
nyt://article/ec949dc0-67ff-53a0-98fd-1942e4cb0b84,"As 2024 Voting Battles Heat Up, North Carolina G.O.P. Presses Forward",2023-07-02 17:30:13
nyt://article/a5717129-422d-504c-80b9-6ac5bfe64474,"Robert Sherman, Veteran of the New York Airwaves, Dies at 90",2023-07-02 17:38:06
nyt://article/534574d9-94c5-50fe-926e-9f53f18a9917,"At the Sonic Sphere, a ‘Whoa’ Moment (and Some Music)",2023-07-02 18:09:42
nyt://article/308bdac8-f291-5cef-bd9e-0f36f57dba56,Your Monday Briefing: A Weekend of Unrest in France,2023-07-02 20:11:51
nyt://article/a983a2a8-5457-53b6-b38e-9ce4b85abd5d,Fatal Shooting of a Teenager Shocks an Urban Oasis,2023-07-02 20:22:12
nyt://article/b75a08ec-da2a-5a4d-b301-825514f2f50c,Large Crack Spotted in Roller Coaster Prompts Its Shutdown,2023-07-02 20:32:22
nyt://article/3cb47ed6-7f85-5386-81b0-f3f30f16d8ac,Having Initial Success,2023-07-02 22:00:08
nyt://article/5c126031-d2f8-5f82-9b90-9641eed3e628,"Chicago and NASCAR, an Odd Couple With High Hopes, Take It to the Streets",2023-07-02 23:02:22
nyt://article/a64aadd3-c3c3-5b61-be97-62e9523de5ea,Yellen to Visit China in Bid to Steady Economic Ties,2023-07-03 00:00:09
nyt://article/2130d519-76aa-557e-82c5-e3cd3f4bda73,Israel Launches Biggest Air Attack on West Bank in Nearly Two Decades,2023-07-03 00:37:01
nyt://article/72cfb64b-3705-59e2-8133-624af2005edb,"Cracking Down on Dissent, Russia Seeds a Surveillance Supply Chain",2023-07-03 04:01:16
nyt://article/80afea55-379a-5f36-ade5-da8333d371e2,Your Monday Briefing,2023-07-03 04:54:02
nyt://article/f26ea69f-8235-536e-9d97-177bf3b92344,What’s on TV This Week: Fourth of July Fireworks and ‘Moonshine’,2023-07-03 05:00:11
nyt://article/df958cc9-3ed9-510a-84a6-2fc09e0d48ee,"Quotation of the Day: ‘Urban Explorers,’ or Russian Agents?",2023-07-03 05:54:03
nyt://article/18eee45b-db5e-5dff-b7c2-471324b2ae65,"No Corrections: July 3, 2023",2023-07-03 05:54:20
nyt://article/5b2ded32-c9e4-5408-8d8d-69b9ad53793c,Word of the Day: disdainful,2023-07-03 06:00:02
nyt://interactive/244b7b45-0d55-53ed-99a6-c7408ce51bd3,Who’s Winning the Trump vs. DeSantis Meme Wars?,2023-07-03 07:00:01
nyt://article/40580a14-6a5c-5d61-9c3e-e2b5fca74010,Today’s Wordle Review,2023-07-03 07:00:10
nyt://article/2b4e6638-28b7-5744-91bf-8c0ee375e10d,Spelling Bee Forum,2023-07-03 07:00:13
nyt://article/bba7e87e-6da1-52d9-ab74-50049685a2ed,New Migrants Have a Year to Apply for Asylum. Many Won’t Make It.,2023-07-03 07:00:13
nyt://article/f2a0188c-6520-5d19-bd9a-be8ffe1a6064,GOATs Are Everywhere in Sports. So What Really Defines Greatness?,2023-07-03 07:00:23
nyt://article/31ec1c68-56b5-5966-af9c-181d76fef1c1,She’s Going Into 6th Grade and Already Saving for College,2023-07-03 08:09:13
nyt://interactive/5c1b1438-3392-54be-bad6-b0bfb66459cf,"For Most College Students, Affirmative Action Was Never Enough",2023-07-03 09:00:02
nyt://article/5eab8b73-4b65-5fc0-ab24-92e7e45e290d,Do Yoga Pants Qualify as Real Pants?,2023-07-03 09:00:04
nyt://article/5228b4d8-3433-5f7b-a548-2f03b3982eb9,$2.9 Million Homes in California,2023-07-03 09:00:17
nyt://article/6a98441c-b928-5b39-96fe-5ed2caee2c55,It’s Not America’s Unhappiest Birthday,2023-07-03 09:00:17
nyt://article/881b2f13-0c80-5f9c-b9a0-574907d01e56,The Tragedy of John Roberts,2023-07-03 09:00:19
nyt://article/384c7e75-ab18-571c-8f52-ac990e87b156,Tell Me There Isn’t a Witch Hunt in Tennessee,2023-07-03 09:00:21
nyt://article/22fa0ab7-1858-5b67-9e1a-7b77c2de0ced,"At UChicago, a Debate Over Free Speech and Cyberbullying",2023-07-03 09:00:30
nyt://article/76a540d3-a860-54d2-b810-e7c00c75e771,Number of Migrants Crossing U.S. Southern Border Is Down. But for How Long?,2023-07-03 09:00:30
nyt://article/8f9c4038-d30b-55f3-9958-979a99797b0d,"With DeSantis on the Stump, Disney Sees a Long Campaign Ahead",2023-07-03 09:00:30
nyt://article/ff3a5496-154f-5b65-9112-a7653f00245b,America’s Foes Are Joining Forces,2023-07-03 09:00:35
nyt://article/fdd2ee11-bc51-5216-89d2-5a00c4236869,6 Podcasts to Help You Take an Actual Break This Summer,2023-07-03 09:00:39
nyt://article/ff318317-34ef-56ae-b2f3-104d7b430dd7,"Ben and Bryan Shelton, Son and Father, Hit the Road as Player and Coach",2023-07-03 09:00:40
nyt://article/be73f5eb-f479-5fe2-b1eb-84f71eba5cce,A Blood Test Predicts Pre-eclampsia in Pregnant Women,2023-07-03 09:00:45
nyt://article/db0e4559-4d29-5b45-94ff-7b1a64913d5b,Prue Leith’s Great American Road Trip,2023-07-03 09:01:05
nyt://article/2c0b5657-28cb-522a-8fb0-de321fccb66e,"When Missiles Strike Kyiv, These Psychologists Race to Help",2023-07-03 09:01:08
nyt://article/73c3fe53-4923-5498-9e34-b4399fbcf2d2,The Days Were Long and the Years Were Longer,2023-07-03 09:01:09
nyt://article/b3db1c4d-6e6a-5ddc-abb5-11a816a02ce7,"Giving New York a Try, and Leaving the Big Stuff to Fate",2023-07-03 09:01:11
nyt://article/b53d10e6-c32c-51e6-9765-5a757e4f7426,"A New Kind of Disaster Aid: Pay People Cash, Before Disaster Strikes",2023-07-03 09:01:16
nyt://article/0d88e1fb-fec5-5419-ac1a-ac3f44a45fa7,Will America Be Ready for Its 250th Birthday?,2023-07-03 09:01:24
nyt://article/2ac259eb-0ff8-557f-a35b-464072b036c5,Frederick Douglass Knew What False Patriotism Was,2023-07-03 09:01:24
nyt://article/abf03c55-7f77-5002-bfeb-ca7428e8eadc,How Stalin’s Control of Foreign Reporters Helped Shape Russia Coverage Today,2023-07-03 09:01:24
nyt://article/bab266cd-363f-5f76-949d-1921831c3121,Why Car Repairs Have Become So Expensive,2023-07-03 09:01:24
nyt://article/1a81250c-22aa-5e9d-8f1a-37641a0c5be5,Can Couture Be More Socially Responsible?,2023-07-03 09:01:28
nyt://article/2e0e6786-c861-59eb-893e-cc7bdd743cec,"In Tuna-Obsessed Tunisia, a Favorite Food Becomes a Lot Less Affordable",2023-07-03 09:01:28
nyt://article/5c3a8295-c1eb-5372-9b52-b9827cd46d3e,"The Ultramarathoner Racing Against the Course, and Himself",2023-07-03 09:01:29
nyt://article/05a84645-e4bc-5281-9bfe-f01e477e036c,Texas Barbecue Is the Best It Has Ever Been. Here’s Why.,2023-07-03 09:01:34
nyt://article/718237e4-7db6-5411-b006-856c52c3bed0,The 20 Best Texas Barbecue Restaurants From the New Generation,2023-07-03 09:01:40
nyt://article/ccf77280-711c-5409-8bb0-dda0e0783196,Ukrainian Writer Victoria Amelina Dies After Kramatorsk Strike,2023-07-03 09:43:57
nyt://article/348c0d92-6ea6-5fac-aa6f-701e5611f440,"Today’s Top News: The Supreme Court’s Blockbuster Rulings, and More",2023-07-03 09:45:09
nyt://article/2de89605-2b80-564d-b95e-7d420d0634e8,A Clash Between Religious Faith and Gay Rights,2023-07-03 10:00:02
nyt://article/00405495-1933-5a6d-9728-90e949349bab,Unrest in France Eases Nearly a Week After Fatal Police Shooting,2023-07-03 10:09:15
nyt://article/c2f59d22-c0f9-532c-a461-351af363da59,A Driver’s License for the Internet,2023-07-03 10:41:26
nyt://article/62828bfc-3612-5d82-9d3c-efea6deb763e,"With Indiana Jones’s Return, Looking Back at the Opening Scene of ‘Raiders’",2023-07-03 11:00:11
nyt://article/07efba6b-1c6e-58ae-946c-a70e3beb3500,‘The Idol’ Season Finale Recap: What Was the Point?,2023-07-03 12:00:11
nyt://article/432b51a7-7da3-546f-a71f-857cdbb60f4f,"As Cases Soar, ‘Dementia Villages’ Look Like the Future of Home Care",2023-07-03 12:00:14
nyt://article/f9dac428-b15d-5cad-887e-2c51fe642382,Saudi Arabia and Russia to Extend Oil Cuts,2023-07-03 12:02:43
nyt://article/22c852eb-e2ae-5180-8f41-adacb59f59c2,"Prigozhin’s public support remains significant despite Russian propaganda efforts, polls show.",2023-07-03 12:41:31
nyt://article/5d0ca20b-23c4-5739-b2ba-134b55b7d8d3,Diary of a Spelling Bee Fanatic,2023-07-03 13:00:09
nyt://article/2a1d7c17-041c-5a0b-93fa-d1a64dae3748,There Won’t Be Much New York in Seattle at This Year’s All-Star Game,2023-07-03 13:04:05
nyt://article/b51f408f-5bfc-5851-8fc2-43aefa09eabd,How Julie Byrne’s Astral Folk Music Took Flight,2023-07-03 14:00:11
nyt://article/74726257-7eeb-5925-b88d-2a51a606f49b,Ignoring the Red Flags for the Thrill,2023-07-03 14:01:02
nyt://article/d9a6f759-f1e1-56ee-bf48-d6921aeb8c55,Canada Offers Lesson in the Economic Toll of Climate Change,2023-07-03 14:05:08
nyt://article/4a8f1206-326b-5910-a02b-3a549cc3d2f2,The Secret to an Excellent Sandwich,2023-07-03 14:15:59
